gene	set
ENSG00000162576	complement_and_C4A_PPI_stringDB_132genes
ENSG00000185269	complement_and_C4A_PPI_stringDB_132genes
ENSG00000104805	complement_and_C4A_PPI_stringDB_132genes
ENSG00000185624	complement_and_C4A_PPI_stringDB_132genes
ENSG00000169174	complement_and_C4A_PPI_stringDB_132genes
ENSG00000143870	complement_and_C4A_PPI_stringDB_132genes
ENSG00000177666	complement_and_C4A_PPI_stringDB_132genes
ENSG00000130175	complement_and_C4A_PPI_stringDB_132genes
ENSG00000115718	complement_and_C4A_PPI_stringDB_132genes
ENSG00000150687	complement_and_C4A_PPI_stringDB_132genes
ENSG00000169439	complement_and_C4A_PPI_stringDB_132genes
ENSG00000197249	complement_and_C4A_PPI_stringDB_132genes
ENSG00000140093	complement_and_C4A_PPI_stringDB_132genes
ENSG00000117601	complement_and_C4A_PPI_stringDB_132genes
ENSG00000099937	complement_and_C4A_PPI_stringDB_132genes
ENSG00000152583	complement_and_C4A_PPI_stringDB_132genes
ENSG00000118785	complement_and_C4A_PPI_stringDB_132genes
ENSG00000072080	complement_and_C4A_PPI_stringDB_132genes
ENSG00000091513	complement_and_C4A_PPI_stringDB_132genes
ENSG00000102265	complement_and_C4A_PPI_stringDB_132genes
ENSG00000041982	complement_and_C4A_PPI_stringDB_132genes
ENSG00000038427	complement_and_C4A_PPI_stringDB_132genes
ENSG00000128564	complement_and_C4A_PPI_stringDB_132genes
ENSG00000179403	complement_and_C4A_PPI_stringDB_132genes
ENSG00000173372	complement_and_C4A_PPI_InWeb_highconf_67genes
ENSG00000173369	complement_and_C4A_PPI_InWeb_highconf_67genes
ENSG00000159189	complement_and_C4A_PPI_InWeb_highconf_67genes
ENSG00000159403	complement_and_C4A_PPI_InWeb_highconf_67genes
ENSG00000182326	complement_and_C4A_PPI_InWeb_highconf_67genes
ENSG00000206372	complement_and_C4A_PPI_InWeb_highconf_67genes
ENSG00000125730	complement_and_C4A_PPI_InWeb_highconf_67genes
ENSG00000206340	complement_and_C4A_PPI_InWeb_highconf_67genes
ENSG00000228454	complement_and_C4A_PPI_InWeb_highconf_67genes
ENSG00000106804	complement_and_C4A_PPI_InWeb_highconf_67genes
ENSG00000039537	complement_and_C4A_PPI_InWeb_highconf_67genes
ENSG00000112936	complement_and_C4A_PPI_InWeb_highconf_67genes
ENSG00000157131	complement_and_C4A_PPI_InWeb_highconf_67genes
ENSG00000021852	complement_and_C4A_PPI_InWeb_highconf_67genes
ENSG00000176919	complement_and_C4A_PPI_InWeb_highconf_67genes
ENSG00000113600	complement_and_C4A_PPI_InWeb_highconf_67genes
ENSG00000241253	complement_and_C4A_PPI_InWeb_highconf_67genes
ENSG00000197766	complement_and_C4A_PPI_InWeb_highconf_67genes
ENSG00000126759	complement_and_C4A_PPI_InWeb_highconf_67genes
ENSG00000184374	complement_and_C4A_PPI_InWeb_highconf_67genes
ENSG00000118004	complement_and_C4A_PPI_InWeb_highconf_67genes
ENSG00000085265	complement_and_C4A_PPI_InWeb_highconf_67genes
ENSG00000160339	complement_and_C4A_PPI_InWeb_highconf_67genes
ENSG00000142748	complement_and_C4A_PPI_InWeb_highconf_67genes
ENSG00000127241	complement_and_C4A_PPI_InWeb_highconf_67genes
ENSG00000009724	complement_and_C4A_PPI_InWeb_highconf_67genes
ENSG00000165471	complement_and_C4A_PPI_InWeb_highconf_67genes
ENSG00000171860	complement_and_C4A_PPI_InWeb_highconf_67genes
ENSG00000123838	complement_and_C4A_PPI_InWeb_highconf_67genes
ENSG00000123843	complement_and_C4A_PPI_InWeb_highconf_67genes
ENSG00000197405	complement_and_C4A_PPI_InWeb_highconf_67genes
ENSG00000117335	complement_and_C4A_PPI_InWeb_highconf_67genes
ENSG00000196352	complement_and_C4A_PPI_InWeb_highconf_67genes
ENSG00000085063	complement_and_C4A_PPI_InWeb_highconf_67genes
ENSG00000125810	complement_and_C4A_PPI_InWeb_highconf_67genes
ENSG00000000971	complement_and_C4A_PPI_InWeb_highconf_67genes
ENSG00000244414	complement_and_C4A_PPI_InWeb_highconf_67genes
ENSG00000080910	complement_and_C4A_PPI_InWeb_highconf_67genes
ENSG00000116785	complement_and_C4A_PPI_InWeb_highconf_67genes
ENSG00000134365	complement_and_C4A_PPI_InWeb_highconf_67genes
ENSG00000134389	complement_and_C4A_PPI_InWeb_highconf_67genes
ENSG00000205403	complement_and_C4A_PPI_InWeb_highconf_67genes
ENSG00000120885	complement_and_C4A_PPI_InWeb_highconf_67genes
ENSG00000203710	complement_and_C4A_PPI_InWeb_highconf_67genes
ENSG00000117322	complement_and_C4A_PPI_InWeb_highconf_67genes
ENSG00000183117	complement_and_C4A_PPI_InWeb_highconf_67genes
ENSG00000121904	complement_and_C4A_PPI_InWeb_highconf_67genes
ENSG00000164796	complement_and_C4A_PPI_InWeb_highconf_67genes
ENSG00000197561	complement_and_C4A_PPI_InWeb_highconf_67genes
ENSG00000180210	complement_and_C4A_PPI_InWeb_highconf_67genes
ENSG00000169896	complement_and_C4A_PPI_InWeb_highconf_67genes
ENSG00000140678	complement_and_C4A_PPI_InWeb_highconf_67genes
ENSG00000160255	complement_and_C4A_PPI_InWeb_highconf_67genes
ENSG00000149131	complement_and_C4A_PPI_InWeb_highconf_67genes
ENSG00000155659	complement_and_C4A_PPI_InWeb_highconf_67genes
ENSG00000109072	complement_and_C4A_PPI_InWeb_highconf_67genes
ENSG00000134830	complement_and_C4A_PPI_InWeb_highconf_67genes
ENSG00000233312	complement_and_C4A_PPI_InWeb_highconf_67genes
ENSG00000211896	complement_and_C4A_PPI_InWeb_highconf_67genes
ENSG00000211893	complement_and_C4A_PPI_InWeb_highconf_67genes
ENSG00000211892	complement_and_C4A_PPI_InWeb_highconf_67genes
ENSG00000211592	complement_and_C4A_PPI_InWeb_highconf_67genes
ENSG00000241351	complement_and_C4A_PPI_InWeb_highconf_67genes
ENSG00000239951	complement_and_C4A_PPI_InWeb_highconf_67genes
ENSG00000211598	complement_and_C4A_PPI_InWeb_highconf_67genes
ENSG00000211599	complement_and_C4A_PPI_InWeb_highconf_67genes
ENSG00000254709	complement_and_C4A_PPI_InWeb_highconf_67genes
ENSG00000173372	complement_and_C4A_PPI_InWeb_86genes
ENSG00000173369	complement_and_C4A_PPI_InWeb_86genes
ENSG00000159189	complement_and_C4A_PPI_InWeb_86genes
ENSG00000159403	complement_and_C4A_PPI_InWeb_86genes
ENSG00000182326	complement_and_C4A_PPI_InWeb_86genes
ENSG00000206372	complement_and_C4A_PPI_InWeb_86genes
ENSG00000125730	complement_and_C4A_PPI_InWeb_86genes
ENSG00000206340	complement_and_C4A_PPI_InWeb_86genes
ENSG00000228454	complement_and_C4A_PPI_InWeb_86genes
ENSG00000106804	complement_and_C4A_PPI_InWeb_86genes
ENSG00000039537	complement_and_C4A_PPI_InWeb_86genes
ENSG00000112936	complement_and_C4A_PPI_InWeb_86genes
ENSG00000157131	complement_and_C4A_PPI_InWeb_86genes
ENSG00000021852	complement_and_C4A_PPI_InWeb_86genes
ENSG00000176919	complement_and_C4A_PPI_InWeb_86genes
ENSG00000113600	complement_and_C4A_PPI_InWeb_86genes
ENSG00000241253	complement_and_C4A_PPI_InWeb_86genes
ENSG00000197766	complement_and_C4A_PPI_InWeb_86genes
ENSG00000126759	complement_and_C4A_PPI_InWeb_86genes
ENSG00000184374	complement_and_C4A_PPI_InWeb_86genes
ENSG00000118004	complement_and_C4A_PPI_InWeb_86genes
ENSG00000085265	complement_and_C4A_PPI_InWeb_86genes
ENSG00000160339	complement_and_C4A_PPI_InWeb_86genes
ENSG00000142748	complement_and_C4A_PPI_InWeb_86genes
ENSG00000127241	complement_and_C4A_PPI_InWeb_86genes
ENSG00000009724	complement_and_C4A_PPI_InWeb_86genes
ENSG00000165471	complement_and_C4A_PPI_InWeb_86genes
ENSG00000171860	complement_and_C4A_PPI_InWeb_86genes
ENSG00000123838	complement_and_C4A_PPI_InWeb_86genes
ENSG00000123843	complement_and_C4A_PPI_InWeb_86genes
ENSG00000197405	complement_and_C4A_PPI_InWeb_86genes
ENSG00000117335	complement_and_C4A_PPI_InWeb_86genes
ENSG00000196352	complement_and_C4A_PPI_InWeb_86genes
ENSG00000085063	complement_and_C4A_PPI_InWeb_86genes
ENSG00000125810	complement_and_C4A_PPI_InWeb_86genes
ENSG00000000971	complement_and_C4A_PPI_InWeb_86genes
ENSG00000244414	complement_and_C4A_PPI_InWeb_86genes
ENSG00000080910	complement_and_C4A_PPI_InWeb_86genes
ENSG00000116785	complement_and_C4A_PPI_InWeb_86genes
ENSG00000134365	complement_and_C4A_PPI_InWeb_86genes
ENSG00000134389	complement_and_C4A_PPI_InWeb_86genes
ENSG00000205403	complement_and_C4A_PPI_InWeb_86genes
ENSG00000120885	complement_and_C4A_PPI_InWeb_86genes
ENSG00000203710	complement_and_C4A_PPI_InWeb_86genes
ENSG00000117322	complement_and_C4A_PPI_InWeb_86genes
ENSG00000183117	complement_and_C4A_PPI_InWeb_86genes
ENSG00000121904	complement_and_C4A_PPI_InWeb_86genes
ENSG00000164796	complement_and_C4A_PPI_InWeb_86genes
ENSG00000197561	complement_and_C4A_PPI_InWeb_86genes
ENSG00000180210	complement_and_C4A_PPI_InWeb_86genes
ENSG00000169896	complement_and_C4A_PPI_InWeb_86genes
ENSG00000140678	complement_and_C4A_PPI_InWeb_86genes
ENSG00000160255	complement_and_C4A_PPI_InWeb_86genes
ENSG00000149131	complement_and_C4A_PPI_InWeb_86genes
ENSG00000155659	complement_and_C4A_PPI_InWeb_86genes
ENSG00000109072	complement_and_C4A_PPI_InWeb_86genes
ENSG00000134830	complement_and_C4A_PPI_InWeb_86genes
ENSG00000163631	complement_and_C4A_PPI_InWeb_86genes
ENSG00000134982	complement_and_C4A_PPI_InWeb_86genes
ENSG00000233312	complement_and_C4A_PPI_InWeb_86genes
ENSG00000101439	complement_and_C4A_PPI_InWeb_86genes
ENSG00000115414	complement_and_C4A_PPI_InWeb_86genes
ENSG00000153982	complement_and_C4A_PPI_InWeb_86genes
ENSG00000101076	complement_and_C4A_PPI_InWeb_86genes
ENSG00000211896	complement_and_C4A_PPI_InWeb_86genes
ENSG00000211893	complement_and_C4A_PPI_InWeb_86genes
ENSG00000211892	complement_and_C4A_PPI_InWeb_86genes
ENSG00000211592	complement_and_C4A_PPI_InWeb_86genes
ENSG00000241351	complement_and_C4A_PPI_InWeb_86genes
ENSG00000239951	complement_and_C4A_PPI_InWeb_86genes
ENSG00000211598	complement_and_C4A_PPI_InWeb_86genes
ENSG00000211599	complement_and_C4A_PPI_InWeb_86genes
ENSG00000254709	complement_and_C4A_PPI_InWeb_86genes
ENSG00000079616	complement_and_C4A_PPI_InWeb_86genes
ENSG00000116977	complement_and_C4A_PPI_InWeb_86genes
ENSG00000100030	complement_and_C4A_PPI_InWeb_86genes
ENSG00000102882	complement_and_C4A_PPI_InWeb_86genes
ENSG00000073111	complement_and_C4A_PPI_InWeb_86genes
ENSG00000136997	complement_and_C4A_PPI_InWeb_86genes
ENSG00000102030	complement_and_C4A_PPI_InWeb_86genes
ENSG00000149575	complement_and_C4A_PPI_InWeb_86genes
ENSG00000085231	complement_and_C4A_PPI_InWeb_86genes
ENSG00000183396	complement_and_C4A_PPI_InWeb_86genes
ENSG00000143337	complement_and_C4A_PPI_InWeb_86genes
ENSG00000138768	complement_and_C4A_PPI_InWeb_86genes
ENSG00000178951	complement_and_C4A_PPI_InWeb_86genes
ENSG00000173372	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000173369	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000159189	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000159403	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000182326	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000206372	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000125730	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000206340	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000228454	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000106804	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000039537	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000112936	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000157131	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000021852	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000176919	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000113600	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000241253	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000197766	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000126759	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000184374	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000118004	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000085265	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000160339	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000142748	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000127241	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000009724	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000165471	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000171860	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000123838	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000123843	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000197405	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000117335	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000196352	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000085063	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000125810	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000000971	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000244414	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000080910	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000116785	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000134365	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000134389	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000205403	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000120885	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000203710	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000117322	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000183117	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000121904	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000164796	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000197561	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000180210	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000169896	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000140678	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000160255	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000149131	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000155659	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000109072	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000134830	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000144476	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000163485	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000120907	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000170214	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000171873	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000150594	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000222040	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000184160	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000135744	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000144891	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000180772	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000029534	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000145362	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000151150	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000135046	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000196961	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000006125	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000042753	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000171388	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000134817	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000142192	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000095139	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000109321	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000168374	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000101199	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000149182	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000242247	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000101200	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000166148	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000198049	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000187676	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000087088	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000100739	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000168398	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000105829	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000177951	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000233312	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000036828	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000114423	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000187094	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000163394	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000110148	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000161573	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000172724	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000115009	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000137077	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000167236	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000131142	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000213927	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000151882	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000161570	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000163823	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000184451	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000121807	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000183625	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000183813	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000160791	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000112486	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000126353	complement_and_complement_PPI_InWeb_highconf_545genes
ENSG00000179934	complement_and_complement_PPI_InWeb_highconf_545genes
